Season,Date,Tournament,Round,Map,Side,Match Duration,Team,Attack/Defend Success?,Offense/Defense/KotH,KotH: Who Captured First?,Player,Hero,Hero swapped From,Swap Location,Start Time,End Time,Time Played,Match Share,Time Played (sec),Duration Calculation Column
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 1,Route 66,2,0:05:09,FaZe,No,Defense,,FCTFCTN,Winston,D.va,Route 66 Indoors,1:56:14,1:57:08,0:00:54,17.48%,54,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Rogue,No,Defense,,Tviq,Mei,,,0:11:24,0:19:43,0:08:19,100.00%,499,0:08:19
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Rogue,No,Defense,,Knoxxx,Lucio,,,0:11:24,0:19:43,0:08:19,100.00%,499,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Rogue,No,Defense,,Unkoe,Ana,,,0:11:24,0:19:43,0:08:19,100.00%,499,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Rogue,No,Defense,,Akm,Reaper,,,0:11:24,0:19:32,0:08:08,97.80%,488,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Rogue,No,Defense,,Winz,Zarya,,,0:11:24,0:19:43,0:08:19,100.00%,499,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Rogue,No,Defense,,Reinforce,Reinhardt,,,0:11:24,0:19:43,0:08:19,100.00%,499,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Misfits,Yes,Offense,,Kryw,Zarya,,,0:11:24,0:18:25,0:07:01,84.37%,421,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Misfits,Yes,Offense,,Soon,Reaper,,,0:11:24,0:19:43,0:08:19,100.00%,499,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Misfits,Yes,Offense,,Ryb,Reinhardt,,,0:11:24,0:19:43,0:08:19,100.00%,499,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Misfits,Yes,Offense,,Zebbosai,Lucio,,,0:11:24,0:19:43,0:08:19,100.00%,499,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Misfits,Yes,Offense,,Hidan,Ana,,,0:11:24,0:19:43,0:08:19,100.00%,499,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Misfits,Yes,Offense,,Nevix,Mei,,,0:11:24,0:19:43,0:08:19,100.00%,499,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Misfits,Yes,Offense,,Kryw,Tracer,Zarya,King's Row Third Point,0:18:25,0:18:42,0:00:17,3.41%,17,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Misfits,Yes,Offense,,Kryw,Zarya,Tracer,King's Row Third Point,0:18:42,0:19:43,0:01:01,12.22%,61,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,1,0:08:19,Rogue,No,Defense,,Akm,Tracer,Reaper,King's Row Third Point,0:19:32,0:19:43,0:00:11,2.20%,11,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Rogue,No,Offense,,Winz,Zarya,,,0:21:40,0:29:53,0:08:13,100.00%,493,0:08:13
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Rogue,No,Offense,,Akm,Reaper,,,0:21:40,0:29:53,0:08:13,100.00%,493,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Rogue,No,Offense,,Unkoe,Ana,,,0:21:40,0:29:53,0:08:13,100.00%,493,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Rogue,No,Offense,,Reinforce,Reinhardt,,,0:21:40,0:29:53,0:08:13,100.00%,493,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Rogue,No,Offense,,Knoxxx,Lucio,,,0:21:40,0:29:53,0:08:13,100.00%,493,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Rogue,No,Offense,,Tviq,Hanzo,,,0:21:40,0:26:57,0:05:17,64.30%,317,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Misfits,Yes,Defense,,Kryw,Zarya,,,0:21:40,0:29:53,0:08:13,100.00%,493,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Misfits,Yes,Defense,,Soon,Reaper,,,0:21:40,0:29:53,0:08:13,100.00%,493,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Misfits,Yes,Defense,,Ryb,Reinhardt,,,0:21:40,0:29:53,0:08:13,100.00%,493,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Misfits,Yes,Defense,,Zebbosai,Lucio,,,0:21:40,0:29:53,0:08:13,100.00%,493,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Misfits,Yes,Defense,,Hidan,Ana,,,0:21:40,0:29:53,0:08:13,100.00%,493,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Misfits,Yes,Defense,,Nevix,Mei,,,0:21:40,0:29:53,0:08:13,100.00%,493,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,King's Row,2,0:08:13,Rogue,No,Offense,,Tviq,McCree,Hanzo,King's Row Streets,0:26:57,0:29:53,0:02:56,35.70%,176,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Rogue,No,Defense,,Tviq,Genji,,,0:34:13,0:37:45,0:03:32,53.27%,212,0:06:38
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Rogue,No,Defense,,Knoxxx,Lucio,,,0:34:13,0:40:51,0:06:38,100.00%,398,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Rogue,No,Defense,,Unkoe,Ana,,,0:34:13,0:40:51,0:06:38,100.00%,398,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Rogue,No,Defense,,Akm,Reaper,,,0:34:13,0:40:51,0:06:38,100.00%,398,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Rogue,No,Defense,,Winz,Winston,,,0:34:13,0:36:58,0:02:45,41.46%,165,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Rogue,No,Defense,,Reinforce,Reinhardt,,,0:34:13,0:40:51,0:06:38,100.00%,398,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Misfits,Yes,Offense,,Kryw,Zarya,,,0:34:13,0:40:51,0:06:38,100.00%,398,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Misfits,Yes,Offense,,Soon,Tracer,,,0:34:13,0:40:51,0:06:38,100.00%,398,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Misfits,Yes,Offense,,Ryb,Reinhardt,,,0:34:13,0:40:51,0:06:38,100.00%,398,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Misfits,Yes,Offense,,Zebbosai,Lucio,,,0:34:13,0:40:51,0:06:38,100.00%,398,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Misfits,Yes,Offense,,Hidan,Ana,,,0:34:13,0:40:51,0:06:38,100.00%,398,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Misfits,Yes,Offense,,Nevix,Reaper,,,0:34:13,0:40:51,0:06:38,100.00%,398,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Rogue,No,Defense,,Winz,Tracer,Winston,Watchpoint Shuttle Room,0:36:58,0:38:12,0:01:14,18.59%,74,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Rogue,No,Defense,,Tviq,McCree,Genji,Watchpoint Post-Shuttle Dogleg,0:37:45,0:39:42,0:01:57,29.40%,117,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Rogue,No,Defense,,Winz,Zarya,Tracer,Watchpoint Post-Shuttle Dogleg,0:38:12,0:40:51,0:02:39,39.95%,159,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,1,0:06:38,Rogue,No,Defense,,Tviq,Mei,McCree,Watchpoint Third Point,0:39:42,0:40:51,0:01:09,17.34%,69,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Rogue,Yes,Offense,,Winz,Zarya,,,0:42:49,0:50:25,0:07:36,100.00%,456,0:07:36
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Rogue,Yes,Offense,,Akm,Reaper,,,0:42:49,0:47:29,0:04:40,61.40%,280,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Rogue,Yes,Offense,,Unkoe,Ana,,,0:42:49,0:50:25,0:07:36,100.00%,456,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Rogue,Yes,Offense,,Reinforce,Reinhardt,,,0:42:49,0:50:25,0:07:36,100.00%,456,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Rogue,Yes,Offense,,Knoxxx,Lucio,,,0:42:49,0:50:25,0:07:36,100.00%,456,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Rogue,Yes,Offense,,Tviq,Tracer,,,0:42:49,0:50:25,0:07:36,100.00%,456,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Misfits,No,Defense,,Kryw,Zarya,,,0:42:49,0:50:11,0:07:22,96.93%,442,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Misfits,No,Defense,,Soon,Reaper,,,0:42:49,0:50:25,0:07:36,100.00%,456,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Misfits,No,Defense,,Ryb,Reinhardt,,,0:42:49,0:50:25,0:07:36,100.00%,456,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Misfits,No,Defense,,Zebbosai,Lucio,,,0:42:49,0:50:25,0:07:36,100.00%,456,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Misfits,No,Defense,,Hidan,Ana,,,0:42:49,0:50:25,0:07:36,100.00%,456,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Misfits,No,Defense,,Nevix,Mei,,,0:42:49,0:50:25,0:07:36,100.00%,456,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Rogue,Yes,Offense,,Akm,McCree,Reaper,Watchpoint Shuttle Room,0:47:29,0:50:25,0:02:56,38.60%,176,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,2,0:07:36,Misfits,No,Defense,,Kryw,D.va,Zarya,Watchpoint Third Point,0:50:11,0:50:25,0:00:14,3.07%,14,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Rogue,No,Offense,,Winz,Zarya,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:02:07
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Rogue,No,Offense,,Akm,McCree,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Rogue,No,Offense,,Unkoe,Ana,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Rogue,No,Offense,,Reinforce,Reinhardt,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Rogue,No,Offense,,Knoxxx,Lucio,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Rogue,No,Offense,,Tviq,Tracer,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Misfits,Yes,Defense,,Kryw,Zarya,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Misfits,Yes,Defense,,Soon,Reaper,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Misfits,Yes,Defense,,Ryb,Reinhardt,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Misfits,Yes,Defense,,Zebbosai,Lucio,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Misfits,Yes,Defense,,Hidan,Ana,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,3,0:02:07,Misfits,Yes,Defense,,Nevix,Mei,,,0:51:52,0:53:59,0:02:07,100.00%,127,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Rogue,Yes,Defense,,Winz,Zarya,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:02:52
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Rogue,Yes,Defense,,Akm,McCree,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Rogue,Yes,Defense,,Unkoe,Ana,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Rogue,Yes,Defense,,Reinforce,Reinhardt,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Rogue,Yes,Defense,,Knoxxx,Lucio,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Rogue,Yes,Defense,,Tviq,Mei,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Misfits,No,Offense,,Kryw,Zarya,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Misfits,No,Offense,,Soon,Tracer,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Misfits,No,Offense,,Ryb,Reinhardt,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Misfits,No,Offense,,Zebbosai,Lucio,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Misfits,No,Offense,,Hidan,Ana,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Watchpoint: Gibraltar,4,0:02:52,Misfits,No,Offense,,Nevix,Reaper,,,0:55:26,0:58:18,0:02:52,100.00%,172,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Rogue,Yes,Defense,,Tviq,Tracer,,,1:06:04,1:11:21,0:05:17,68.91%,317,0:07:40
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Rogue,Yes,Defense,,Knoxxx,Genji,,,1:06:04,1:13:44,0:07:40,100.00%,460,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Rogue,Yes,Defense,,Unkoe,Ana,,,1:06:04,1:13:44,0:07:40,100.00%,460,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Rogue,Yes,Defense,,Akm,McCree,,,1:06:04,1:13:44,0:07:40,100.00%,460,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Rogue,Yes,Defense,,Winz,Zarya,,,1:06:04,1:11:14,0:05:10,67.39%,310,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Rogue,Yes,Defense,,Reinforce,Winston,,,1:06:04,1:09:30,0:03:26,44.78%,206,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Misfits,No,Offense,,Kryw,Zarya,,,1:06:04,1:13:44,0:07:40,100.00%,460,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Misfits,No,Offense,,Soon,Reaper,,,1:06:04,1:13:44,0:07:40,100.00%,460,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Misfits,No,Offense,,Ryb,Reinhardt,,,1:06:04,1:13:44,0:07:40,100.00%,460,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Misfits,No,Offense,,Zebbosai,Lucio,,,1:06:04,1:13:44,0:07:40,100.00%,460,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Misfits,No,Offense,,Hidan,Ana,,,1:06:04,1:13:44,0:07:40,100.00%,460,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Misfits,No,Offense,,Nevix,Genji,,,1:06:04,1:12:19,0:06:15,81.52%,375,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Rogue,Yes,Defense,,Reinforce,Reinhardt,Winston,Route 66 Streets,1:09:30,1:13:44,0:04:14,55.22%,254,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Rogue,Yes,Defense,,Winz,Winston,Zarya,Route 66 Streets,1:11:14,1:13:23,0:02:09,28.04%,129,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Rogue,Yes,Defense,,Tviq,Genji,Tracer,Route 66 Indoors,1:11:21,1:13:23,0:02:02,26.52%,122,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Misfits,No,Offense,,Nevix,Winston,Genji,Route 66 Indoors,1:12:19,1:13:44,0:01:25,18.48%,85,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Rogue,Yes,Defense,,Winz,Tracer,Winston,Route 66 Third Point,1:13:23,1:13:44,0:00:21,4.57%,21,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,1,0:07:40,Rogue,Yes,Defense,,Tviq,Reaper,Genji,Route 66 Third Point,1:13:23,1:13:44,0:00:21,4.57%,21,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Rogue,Yes,Offense,,Winz,Winston,,,1:15:41,1:22:13,0:06:32,100.00%,392,0:06:32
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Rogue,Yes,Offense,,Akm,McCree,,,1:15:41,1:22:13,0:06:32,100.00%,392,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Rogue,Yes,Offense,,Unkoe,Ana,,,1:15:41,1:22:13,0:06:32,100.00%,392,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Rogue,Yes,Offense,,Reinforce,Reinhardt,,,1:15:41,1:22:13,0:06:32,100.00%,392,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Rogue,Yes,Offense,,Knoxxx,Lucio,,,1:15:41,1:22:13,0:06:32,100.00%,392,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Rogue,Yes,Offense,,Tviq,Genji,,,1:15:41,1:17:11,0:01:30,22.96%,90,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Kryw,Zarya,,,1:15:41,1:22:13,0:06:32,100.00%,392,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Soon,Reaper,,,1:15:41,1:17:53,0:02:12,33.67%,132,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Ryb,Reinhardt,,,1:15:41,1:17:50,0:02:09,32.91%,129,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Zebbosai,Lucio,,,1:15:41,1:22:13,0:06:32,100.00%,392,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Hidan,Ana,,,1:15:41,1:21:25,0:05:44,87.76%,344,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Nevix,Mei,,,1:15:41,1:16:29,0:00:48,12.24%,48,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Nevix,Winston,Mei,Route 66 Big Earl's,1:16:29,1:17:19,0:00:50,12.76%,50,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Nevix,Tracer,Winston,Route 66 Streets,1:17:19,1:17:53,0:00:34,8.67%,34,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Rogue,Yes,Offense,,Tviq,Reaper,Genji,Route 66 Streets,1:17:11,1:19:59,0:02:48,42.86%,168,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Ryb,Winston,Reinhardt,Route 66 Streets,1:17:50,1:22:13,0:04:23,67.09%,263,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Soon,Tracer,Reaper,Route 66 Streets,1:17:53,1:19:54,0:02:01,30.87%,121,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Nevix,Genji,Tracer,Route 66 Streets,1:17:53,1:22:13,0:04:20,66.33%,260,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Soon,Reaper,Tracer,Route 66 Third Point,1:19:54,1:22:13,0:02:19,35.46%,139,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Rogue,Yes,Offense,,Tviq,Tracer,Reaper,Route 66 Third Point,1:19:59,1:22:13,0:02:14,34.18%,134,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Route 66,2,0:06:32,Misfits,No,Defense,,Hidan,D.va,Ana,Route 66 Third Point,1:21:25,1:22:13,0:00:48,12.24%,48,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Eichenwalde,1,0:07:03,Rogue,No,Defense,,Tviq,Reaper,,,1:26:09,1:32:08,0:05:59,84.87%,359,0:07:03
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Eichenwalde,1,0:07:03,Rogue,No,Defense,,Knoxxx,Lucio,,,1:26:09,1:33:12,0:07:03,100.00%,423,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Eichenwalde,1,0:07:03,Rogue,No,Defense,,Unkoe,Ana,,,1:26:09,1:33:12,0:07:03,100.00%,423,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Eichenwalde,1,0:07:03,Rogue,No,Defense,,Akm,McCree,,,1:26:09,1:32:08,0:05:59,84.87%,359,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Eichenwalde,1,0:07:03,Rogue,No,Defense,,Winz,Zarya,,,1:26:09,1:33:12,0:07:03,100.00%,423,0:00:00
2,9/29/2016,Overwatch Open,EU Upper Bracket Finals 3,Eichenwalde,1,0:07:03,Rogue,No,Defense,,Reinforce,Reinhardt,,,1:26:09,1:33:12,0:07:03,100.00%,423,0:00:00
